Unnamed: 0,course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,clean_course_title,Year,Month,Day,Profit,course_title_len
1550,942768,Photoshop Learn Concept Art Manipulation,https://www.udemy.com/photoshop-learn-concept-art-manipulation/,,25.0,8,0,11,Beginner Level,1.5 hours,2016-08-30,Graphic Design,Photoshop Learn Concept Art Manipulation,2016,8,30,200.0,40
1551,288850,Make Logo design pay with illustrator in less than a day,https://www.udemy.com/designing-logos-with-illustrator-beginners-to-advanced/,,50.0,22,1,20,All Levels,4 hours,2014-09-01,Graphic Design,Logo design pay illustrator day,2014,9,1,1100.0,56
1552,1068664,Create a Majestic Bear on Adobe Illustrator,https://www.udemy.com/bear-adobe-illustrator/,,55.0,3,0,10,All Levels,1 hour,2017-05-02,Graphic Design,Create Majestic Bear Adobe Illustrator,2017,5,2,165.0,43
1553,1136446,Adobe Illustrator CC Beginner,https://www.udemy.com/adobe-illustrator-beginner/,,30.0,2,0,37,Beginner Level,4 hours,2017-03-08,Graphic Design,Adobe Illustrator CC Beginner,2017,3,8,60.0,29
1554,1125728,Create Beveled Lettering in Adobe Illustrator,https://www.udemy.com/create-beveled-lettering/,,20.0,2,0,8,Intermediate Level,35 mins,2017-02-26,Graphic Design,Create Beveled Lettering Adobe Illustrator,2017,2,26,40.0,45
1555,1228708,Learn Adobe Illustrator and Premiere Pro in 1 hour,https://www.udemy.com/learn-adobe-illustrator-and-premiere-pro-in-1-hour/,,20.0,1,0,19,All Levels,1 hour,2017-06-02,Graphic Design,Learn Adobe Illustrator Premiere Pro 1 hour,2017,6,2,20.0,50
1556,1095488,Adobe photoshop The  Flying Land compositing,https://www.udemy.com/adobe-photoshop-the-flying-land-compositing/,,70.0,2,0,23,All Levels,2.5 hours,2017-02-20,Graphic Design,Adobe photoshop Flying Land compositing,2017,2,20,140.0,44
1557,381828,Learn Mobile App Design in Photoshop,https://www.udemy.com/design-iosandroid-icons/,,20.0,11,1,13,Beginner Level,1.5 hours,2015-01-07,Graphic Design,Learn Mobile App Design Photoshop,2015,1,7,220.0,36
1558,406054,Photoshop: Real World Learning,https://www.udemy.com/photoshop-practical-training/,,20.0,9,0,56,All Levels,5 hours,2015-01-29,Graphic Design,Photoshop Real World Learning,2015,1,29,180.0,30
1559,585174,Adobe Illustrator Fast Track,https://www.udemy.com/adobe-illustrator-fast-track/,,40.0,9,0,23,Beginner Level,2.5 hours,2015-08-18,Graphic Design,Adobe Illustrator Fast Track,2015,8,18,360.0,28
1560,1125814,Mastering Text Animation in After Effect,https://www.udemy.com/master-text-animation-in-ae/,,20.0,1,1,9,Intermediate Level,1 hour,2017-02-26,Graphic Design,Mastering Text Animation Effect,2017,2,26,20.0,40
1561,1105636,How to Design A 2D Character in Illustrator,https://www.udemy.com/2d-character-in-illustrator/,,20.0,1,1,9,Beginner Level,1 hour,2017-02-08,Graphic Design,Design 2D Character Illustrator,2017,2,8,20.0,43
1562,327310,Design Efficiency Intensive,https://www.udemy.com/fd-design-efficiency-intensive/,,20.0,6,0,5,Intermediate Level,33 mins,2015-01-12,Graphic Design,Design Efficiency Intensive,2015,1,12,120.0,27
1563,1080584,Adobe Photoshop CC for Photographers Advanced,https://www.udemy.com/adobe-photoshop-cc-for-photographers-advanced/,,30.0,1,0,43,Expert Level,2.5 hours,2017-01-19,Graphic Design,Adobe Photoshop CC Photographers Advanced,2017,1,19,30.0,45
1564,513212,Adobe InDesign Tips and Tricks,https://www.udemy.com/adobe-indesign-best-tutorials/,,80.0,4,0,8,All Levels,1 hour,2015-06-22,Graphic Design,Adobe InDesign Tips Tricks,2015,6,22,320.0,30
1565,1047750,Photoshop CC Training - Creating Fantastic Album Cover Art,https://www.udemy.com/photoshop-cc-training-creating-fantastic-album-cover-art/,,50.0,1,0,8,All Levels,1 hour,2016-12-21,Graphic Design,Photoshop CC Training  Creating Fantastic Album Cover Art,2016,12,21,50.0,58
1566,831640,Beginner's Guide to Book Cover Designing.,https://www.udemy.com/beginners-guide-to-book-cover-designing/,,25.0,2,1,11,Beginner Level,1 hour,2016-06-20,Graphic Design,Beginners Guide Book Cover Designing,2016,6,20,50.0,41
1567,570188,Low Poly Portrait Illustration,https://www.udemy.com/low-poly-portrait-illustration/,,20.0,4,0,8,All Levels,41 mins,2015-08-04,Graphic Design,Low Poly Portrait Illustration,2015,8,4,80.0,30
1568,365926,Events Promotion Design,https://www.udemy.com/eventspromotiondesign/,,45.0,4,0,9,Intermediate Level,2 hours,2016-02-11,Graphic Design,Events Promotion Design,2016,2,11,180.0,23
1569,986832,Adobe Photoshop CC Introduction,https://www.udemy.com/adobe-photoshop-cc-introduction/,,30.0,1,0,55,Beginner Level,4.5 hours,2016-10-19,Graphic Design,Adobe Photoshop CC Introduction,2016,10,19,30.0,31
1570,1077836,Ecover Mastery in 30 Minutes with NO photoshop skills needed,https://www.udemy.com/ecover-mastery-in-30-minutes/,,20.0,1,0,10,Beginner Level,38 mins,2017-01-23,Graphic Design,Ecover Mastery 30 Minutes photoshop skills needed,2017,1,23,20.0,60
1571,872816,Adobe Illustrator in Under 10: Fast info at your Fingertips!,https://www.udemy.com/illustratorunder10/,,30.0,1,0,34,All Levels,3.5 hours,2016-06-23,Graphic Design,Adobe Illustrator 10 Fast info Fingertips,2016,6,23,30.0,60
1572,518188,An Easy Introduction to Adobe Photoshop,https://www.udemy.com/an-easy-introduction-to-adobe-photoshop/,,20.0,1,0,6,Beginner Level,1 hour,2015-07-07,Graphic Design,Easy Introduction Adobe Photoshop,2015,7,7,20.0,39
1573,726314,Create Beautiful Image Maps for Your Website,https://www.udemy.com/how-to-create-hotspot-image-maps-for-your-website-and-wordpress/,,20.0,0,0,8,Intermediate Level,37 mins,2016-01-18,Graphic Design,Create Beautiful Image Maps Website,2016,1,18,0.0,44
1574,883828,T-Shirt Design Workshop 02: Mixed Media Design,https://www.udemy.com/t-shirt-design-workshop-part-2/,,25.0,885,176,29,Intermediate Level,2.5 hours,2016-06-27,Graphic Design,TShirt Design Workshop 02 Mixed Media Design,2016,6,27,22125.0,46
1575,826202,Design a unique bookstore-quality Photo Book with Blurb,https://www.udemy.com/photo-book-blurb/,,180.0,2863,11,27,All Levels,2.5 hours,2016-04-26,Graphic Design,Design unique bookstorequality Photo Book Blurb,2016,4,26,515340.0,55
1576,1171720,Learn to Create Deliverable Brand Identity Package,https://www.udemy.com/learn-to-create-deliverable-brand-identity-package/,,20.0,915,5,15,All Levels,1 hour,2017-04-13,Graphic Design,Learn Create Deliverable Brand Identity Package,2017,4,13,18300.0,50
1577,117004,How to Draw Pinups and Sexy Women,https://www.udemy.com/how-to-draw-pinups/,,75.0,3525,109,33,Intermediate Level,20 hours,2013-11-19,Graphic Design,Draw Pinups Sexy Women,2013,11,19,264375.0,33
1578,952106,Design & Create Text Logos in Adobe Photoshop CS5,https://www.udemy.com/learn-how-to-design-create-text-logos-in-adobe-photoshop-cs5/,,95.0,2035,19,23,All Levels,1.5 hours,2016-10-16,Graphic Design,Design  Create Text Logos Adobe Photoshop CS5,2016,10,16,193325.0,49
1579,854746,Freelancing A-Z: How To Start A Successful Freelance Career,https://www.udemy.com/freelance-freelancer-freelancing-freelance-web-designer/,,195.0,2267,28,81,All Levels,5 hours,2016-05-24,Graphic Design,Freelancing AZ Start Successful Freelance Career,2016,5,24,442065.0,59
1580,834114,Character Concept Design for Beginners,https://www.udemy.com/character-concept-design-from-beginner-to-pro/,,175.0,1197,55,98,All Levels,16.5 hours,2016-09-18,Graphic Design,Character Concept Design Beginners,2016,9,18,209475.0,38
1581,1012262,Icon & Logo Symbol Design in Adobe Illustrator,https://www.udemy.com/icondesign/,,100.0,1043,27,30,All Levels,2 hours,2016-11-23,Graphic Design,Icon  Logo Symbol Design Adobe Illustrator,2016,11,23,104300.0,46
1582,1091360,How to Draw Majestic Animals: Cats,https://www.udemy.com/draw-majestic-cats/,,35.0,1356,4,11,All Levels,1 hour,2017-02-23,Graphic Design,Draw Majestic Animals Cats,2017,2,23,47460.0,34
1583,808542,Sketchbook Pro for Beginners,https://www.udemy.com/learn-sketchbook-pro-in-a-weekend/,,125.0,1657,46,41,All Levels,4 hours,2016-04-01,Graphic Design,Sketchbook Pro Beginners,2016,4,1,207125.0,28
1584,1142428,Photoshop CC 2017 Full Course,https://www.udemy.com/photoshop-cc-2017-full-course/,,90.0,655,18,150,Beginner Level,3.5 hours,2017-04-25,Graphic Design,Photoshop CC 2017 Course,2017,4,25,58950.0,29
1585,1015308,Mobile App Design in Photoshop from Scratch - UI & UX DESIGN,https://www.udemy.com/mobile-app-design-in-photoshop-complete-music-app-design/,,195.0,1282,17,19,All Levels,2.5 hours,2016-12-28,Graphic Design,Mobile App Design Photoshop Scratch  UI  UX DESIGN,2016,12,28,249990.0,60
1586,1114164,Affinity Designer - making seamless patterns,https://www.udemy.com/affinity-designer-making-seamless-patterns/,,20.0,35,13,11,All Levels,1 hour,2017-02-20,Graphic Design,Affinity Designer  making seamless patterns,2017,2,20,700.0,44
1587,635716,Typography: Learn the Foundation and Designs,https://www.udemy.com/typography-learn-the-foundation-and-designs/,,135.0,220,13,33,All Levels,2.5 hours,2015-11-11,Graphic Design,Typography Learn Foundation Designs,2015,11,11,29700.0,44
1588,374652,Sketch 3 - New Guide To iOS 8 Mobile App Design (2015),https://www.udemy.com/tutorial-design-youtube-app-ui-ux-sketch3-swift/,,20.0,481,15,66,All Levels,5.5 hours,2015-01-05,Graphic Design,Sketch 3  New Guide iOS 8 Mobile App Design 2015,2015,1,5,9620.0,54
1589,727510,How To Become An Etsy Wholesale Seller,https://www.udemy.com/how-to-become-an-etsy-wholesale-seller/,,100.0,1013,0,25,Beginner Level,2.5 hours,2016-03-29,Graphic Design,Etsy Wholesale Seller,2016,3,29,101300.0,38
1590,579202,How to make Business Cards like a Pro,https://www.udemy.com/the-secrets-of-making-business-cards-like-a-pro/,,20.0,593,3,13,All Levels,42 mins,2015-08-11,Graphic Design,Business Cards like Pro,2015,8,11,11860.0,37
1591,699382,Creating animation puzzles with Google Slides,https://www.udemy.com/creating-an-animated-greeting-card-via-google-slides-4/,,20.0,679,5,9,Intermediate Level,1 hour,2016-05-30,Graphic Design,Creating animation puzzles Google Slides,2016,5,30,13580.0,45
1592,20150,iPhone icons gone awesome,https://www.udemy.com/how-to-make-awesome-icons-for-your-iphone-app-in-60-seconds/,,20.0,2346,18,55,All Levels,3.5 hours,2012-06-26,Graphic Design,iPhone icons gone awesome,2012,6,26,46920.0,25
1593,895302,Adobe After Effect: Create 15 Advance Motion Graphic Element,https://www.udemy.com/15-advance-mograph-elements-with-after-effect/,,30.0,140,6,21,All Levels,2.5 hours,2016-07-07,Graphic Design,Adobe Effect Create 15 Advance Motion Graphic Element,2016,7,7,4200.0,60
1594,403764,Learn Sketch 3 Mobile App Design From Scratch,https://www.udemy.com/learn-sketch-3-graphic-design-from-scratch/,,60.0,528,9,20,All Levels,1.5 hours,2015-01-27,Graphic Design,Learn Sketch 3 Mobile App Design Scratch,2015,1,27,31680.0,45
1595,145178,Learn Real Graphic Design,https://www.udemy.com/learn-real-design/,,20.0,297,27,19,All Levels,1.5 hours,2014-01-17,Graphic Design,Learn Real Graphic Design,2014,1,17,5940.0,25
1596,1127944,Designing With Halftones: Create a Dot Pattern Portrait!,https://www.udemy.com/halftones/,,20.0,228,0,7,Intermediate Level,1 hour,2017-05-22,Graphic Design,Designing Halftones Create Dot Pattern Portrait,2017,5,22,4560.0,56
1597,435626,A Beginners Guide to creating Vector Graphics With Photoshop,https://www.udemy.com/beginners-guide-course-to-vector-graphics-with-adobe-photoshop-course/,,20.0,1207,5,19,Beginner Level,2 hours,2015-04-05,Graphic Design,Beginners Guide creating Vector Graphics Photoshop,2015,4,5,24140.0,60
1598,1114470,Adobe Photoshop CS6 para Iniciantes,https://www.udemy.com/adobe-photoshop-cs6-para-iniciantes/,,40.0,5,0,63,Beginner Level,7 hours,2017-02-17,Graphic Design,Adobe Photoshop CS6 para Iniciantes,2017,2,17,200.0,35
1599,1143148,PHOTOSHOP: Dessiner l'affiche du film Rogue One en style BD,https://www.udemy.com/photoshop-dessiner-laffiche-du-film-rogue-one-en-style-bd/,,50.0,4,0,20,Intermediate Level,4.5 hours,2017-04-27,Graphic Design,PHOTOSHOP Dessiner laffiche du film Rogue en style BD,2017,4,27,200.0,59
1600,640164,Doble exposición con Photoshop,https://www.udemy.com/doble-exposicion-con-photoshop/,,20.0,36,0,5,All Levels,34 mins,2015-10-15,Graphic Design,Doble exposicin con Photoshop,2015,10,15,720.0,30
1601,1141560,Débuter avec KRITA,https://www.udemy.com/debuter-avec-krita/,,25.0,3,0,14,Intermediate Level,2 hours,2017-05-01,Graphic Design,Dbuter avec KRITA,2017,5,1,75.0,18
1602,1139792,会声会影深度教学,https://www.udemy.com/nice-ppt/,,200.0,3,2,12,Beginner Level,36 mins,2017-03-17,Graphic Design,,2017,3,17,600.0,8
1603,1221032,Criando um poster com foto colagem digital,https://www.udemy.com/criando-poster-digital-foto-colagem/,,25.0,1,0,8,Beginner Level,41 mins,2017-05-25,Graphic Design,Criando um poster com foto colagem digital,2017,5,25,25.0,42
1604,1075366,Adobe InDesign CC 2017 Quick Start,https://www.udemy.com/adobe-indesign-cc-2017-quick-start/,,35.0,2,0,29,Beginner Level,2.5 hours,2017-04-17,Graphic Design,Adobe InDesign CC 2017 Quick Start,2017,4,17,70.0,34
1605,223884,初めてのiDraw入門,https://www.udemy.com/first-idraw/,,20.0,13,0,14,All Levels,1.5 hours,2014-06-12,Graphic Design,iDraw,2014,6,12,260.0,11
1606,1164488,Interiores Sostenibles 101,https://www.udemy.com/interiores-sostenibles-101/,,30.0,1,0,5,Beginner Level,1 hour,2017-04-15,Graphic Design,Interiores Sostenibles 101,2017,4,15,30.0,26
1607,1122306,Wordpress: Comment utiliser le thème FABLE,https://www.udemy.com/wordpress-comment-utiliser-le-theme-fable/,,20.0,1,0,10,Beginner Level,39 mins,2017-03-07,Graphic Design,Wordpress Comment utiliser le thme FABLE,2017,3,7,20.0,42
1608,177584,Adobe InDesign CS6,https://www.udemy.com/adobe-indesign-cs62/,,50.0,5,0,35,Beginner Level,5 hours,2014-03-31,Graphic Design,Adobe InDesign CS6,2014,3,31,250.0,18
1609,586914,Aprende Photoshop con Ejercicios Prácticos.,https://www.udemy.com/aprende-photoshop-con-ejercicios-practicos/,,20.0,3,0,46,All Levels,4 hours,2015-12-22,Graphic Design,Aprende Photoshop con Ejercicios Prcticos,2015,12,22,60.0,43
1610,397204,Typography Design: Learn Web Typography The Practical Way,https://www.udemy.com/typography-design-learn-web-typography/,,20.0,970,9,34,Beginner Level,2 hours,2015-01-20,Graphic Design,Typography Design Learn Web Typography Practical Way,2015,1,20,19400.0,57
1611,58791,Toon Boom Studio Tutorial - Cartoon Animation Made Simple,https://www.udemy.com/toon-boom-studio-tutorial/,,50.0,342,20,81,All Levels,5 hours,2013-06-07,Graphic Design,Toon Boom Studio Tutorial  Cartoon Animation Simple,2013,6,7,17100.0,57
1612,1182330,Learn Logo Designing: 5 Types of Logo Designs in Illustrator,https://www.udemy.com/learn-logo-design-tutorial-in-illustrator-beginners/,,30.0,106,2,19,Beginner Level,3 hours,2017-05-09,Graphic Design,Learn Logo Designing 5 Types Logo Designs Illustrator,2017,5,9,3180.0,60
1613,172906,Practical Font Design,https://www.udemy.com/practical-font-design/,,50.0,229,23,26,Intermediate Level,7.5 hours,2014-04-16,Graphic Design,Practical Font Design,2014,4,16,11450.0,21
1614,766906,Smashing Photoshop CC/CS,https://www.udemy.com/smashing-photoshop/,,20.0,437,7,76,Beginner Level,5 hours,2016-04-26,Graphic Design,Smashing Photoshop CCCS,2016,4,26,8740.0,24
1615,379814,"Sketching: How to Draw People, Hands, Eyes, Buildings & Cars",https://www.udemy.com/sketching-drawing/,,20.0,500,16,31,All Levels,2 hours,2014-12-29,Graphic Design,Sketching Draw People Hands Eyes Buildings  Cars,2014,12,29,10000.0,60
1616,445102,Converting Type to Outlines in Adobe InDesign,https://www.udemy.com/type-to-outlines-indesign/,,20.0,725,1,12,Intermediate Level,38 mins,2015-03-31,Graphic Design,Converting Type Outlines Adobe InDesign,2015,3,31,14500.0,45
1617,655198,Siemens NX Unigraphics (UG) Basic to Advance 3D Modelling,https://www.udemy.com/siemens-nx-unigraphics-ug-basic-to-advance-3d-modelling/,,50.0,142,23,88,All Levels,10.5 hours,2015-10-30,Graphic Design,Siemens NX Unigraphics UG Basic Advance 3D Modelling,2015,10,30,7100.0,57
1618,575040,Typography From A to Z,https://www.udemy.com/typography-from-a-to-z/,,100.0,317,15,76,All Levels,6 hours,2015-08-07,Graphic Design,Typography Z,2015,8,7,31700.0,22
1619,966268,Digital Asset Designer: Creating and Selling Mockups,https://www.udemy.com/digital-asset-designer-mockups/,,50.0,50,12,28,Beginner Level,3 hours,2016-09-27,Graphic Design,Digital Asset Designer Creating Selling Mockups,2016,9,27,2500.0,52
1620,536780,Adobe Illustrator CC - From scratch ,https://www.udemy.com/adobe-illustrator-cc-from-scratch/,,45.0,115,12,24,Beginner Level,5.5 hours,2015-06-26,Graphic Design,Adobe Illustrator CC  scratch,2015,6,26,5175.0,36
1621,431562,Photoshop: 5 Practical Techniques to Improve Your Skills,https://www.udemy.com/photoshop-5-practical-techniques-to-improve-your-skills/,,20.0,780,5,5,Intermediate Level,43 mins,2015-02-26,Graphic Design,Photoshop 5 Practical Techniques Improve Skills,2015,2,26,15600.0,56
1622,1047408,Easy Coloring Book Design,https://www.udemy.com/easy-coloring-book-design/,,25.0,0,0,9,Beginner Level,35 mins,2016-12-22,Graphic Design,Easy Coloring Book Design,2016,12,22,0.0,25
1623,987865,Make Patterns in Illustrator,https://www.udemy.com/make-patterns-in-illustrator/,,20.0,0,0,32,Beginner Level,3.5 hours,2017-05-25,Graphic Design,Patterns Illustrator,2017,5,25,0.0,28
1624,371900,Learn to create Text fire effect in Adobe Photoshop ,https://www.udemy.com/learn-to-create-text-fire-effect-in-adobe-photoshop/,,20.0,0,0,8,All Levels,36 mins,2014-12-19,Graphic Design,Learn create Text fire effect Adobe Photoshop,2014,12,19,0.0,52
1625,995384,Professional Business Logo Design Using Free Online Tools,https://www.udemy.com/professional-business-logo-design-using-free-online-tools/,,20.0,0,0,5,All Levels,37 mins,2016-10-31,Graphic Design,Professional Business Logo Design Free Online Tools,2016,10,31,0.0,57
1626,1252410,Beginners Guide to Kindle Ebook Covers Design With Fireworks,https://www.udemy.com/beginners-guide-to-kindle-ebook-covers-design-with-fireworks/,,20.0,0,0,16,All Levels,1.5 hours,2017-06-19,Graphic Design,Beginners Guide Kindle Ebook Covers Design Fireworks,2017,6,19,0.0,60
1627,1216554,Photoshop isn't like what you imagine A to Z .,https://www.udemy.com/photoshop-a-to-z/,,35.0,343,0,24,All Levels,3.5 hours,2017-07-06,Graphic Design,Photoshop like imagine Z ,2017,7,6,12005.0,46
1628,1275872,The Complete Adobe Spark Course,https://www.udemy.com/the-complete-adobe-spark-course/,,150.0,0,0,29,All Levels,2 hours,2017-07-03,Graphic Design,Complete Adobe Spark Course,2017,7,3,0.0,31
1629,1133764,The Art of Logo Design : Everything You Need to Know,https://www.udemy.com/the-art-of-logo-design/,,20.0,0,0,18,All Levels,1 hour,2017-03-09,Graphic Design,Art Logo Design  Need Know,2017,3,9,0.0,52
1630,1200856,Hand Lettering para Iniciantes,https://www.udemy.com/hand-lettering-para-iniciantes/,,40.0,384,92,18,All Levels,43 mins,2017-06-15,Graphic Design,Hand Lettering para Iniciantes,2017,6,15,15360.0,30
1631,1226332,Aprende a utilizar Canva,https://www.udemy.com/aprende-a-utilizar-canva/,,20.0,677,45,11,Beginner Level,40 mins,2017-05-28,Graphic Design,Aprende utilizar Canva,2017,5,28,13540.0,24
1632,950894,photoshop - CURSO DE PHOTOSHOP DO BÁSICO AO AVANÇADO,https://www.udemy.com/photoshop-do-basico-ao-avancado/,,100.0,1110,183,77,All Levels,10 hours,2017-02-06,Graphic Design,photoshop  CURSO DE PHOTOSHOP BSICO AO AVANADO,2017,2,6,111000.0,52
1633,1245356,Photoshop - Revelando os segredos das Fusões,https://www.udemy.com/curso-de-photoshop-gratuito/,,20.0,858,25,17,Expert Level,3.5 hours,2017-06-08,Graphic Design,Photoshop  Revelando os segredos das Fuses,2017,6,8,17160.0,44
1634,1092766,Create Mobile App Design from Scratch in Photoshop,https://www.udemy.com/create-mobile-app-design-from-scratch-in-photoshop/,,125.0,1359,7,24,Beginner Level,2.5 hours,2017-02-01,Graphic Design,Create Mobile App Design Scratch Photoshop,2017,2,1,169875.0,50
1635,364986,Apple Watch Design,https://www.udemy.com/apple-watch-design/,,20.0,9847,24,35,All Levels,4 hours,2014-12-29,Graphic Design,Apple Watch Design,2014,12,29,196940.0,18
1636,908664,Word Swag : Create Stunning Images with the Word Swag App,https://www.udemy.com/word-swag/,,100.0,2416,19,14,All Levels,1 hour,2016-08-09,Graphic Design,Word Swag  Create Stunning Images Word Swag App,2016,8,9,241600.0,57
1637,1234108,How to Draw Majestic Animals: Dogs,https://www.udemy.com/how-to-draw-dogs/,,35.0,1524,5,11,All Levels,1 hour,2017-05-30,Graphic Design,Draw Majestic Animals Dogs,2017,5,30,53340.0,34
1638,47004,Photoshop Course: Design an eBook Cover in Photoshop,https://www.udemy.com/ebook-cover-design/,,50.0,11893,69,40,All Levels,3 hours,2013-04-25,Graphic Design,Photoshop Course Design eBook Cover Photoshop,2013,4,25,594650.0,52
1639,327666,Digital Art for Beginners,https://www.udemy.com/digital-art-101-from-beginner-to-pro/,,150.0,3381,388,57,Beginner Level,15 hours,2016-02-14,Graphic Design,Digital Art Beginners,2016,2,14,507150.0,25
1640,1068902,Learn How To Design a Logo in Adobe Illustrator in 30 Mins,https://www.udemy.com/30minlogo/,,50.0,1270,53,14,Beginner Level,30 mins,2017-01-16,Graphic Design,Learn Design Logo Adobe Illustrator 30 Mins,2017,1,16,63500.0,58
1641,1076222,The most popular techniques in Photoshop,https://www.udemy.com/the-most-popular-techniques-in-photoshop/,,20.0,1753,18,15,Intermediate Level,1 hour,2017-02-21,Graphic Design,popular techniques Photoshop,2017,2,21,35060.0,40
1642,278948,Become a Professional Graphic Designer,https://www.udemy.com/become-a-professional-graphic-designer-udemy/,,35.0,3618,345,207,All Levels,20.5 hours,2014-08-13,Graphic Design,Professional Graphic Designer,2014,8,13,126630.0,38
1643,1013676,Adobe Illustrator CC 2017 for beginners,https://www.udemy.com/adobe-illustrator-cc-2017/,,195.0,2489,39,12,Beginner Level,1.5 hours,2017-01-31,Graphic Design,Adobe Illustrator CC 2017 beginners,2017,1,31,485355.0,39
1644,62497,How to Draw Cute Cartoon Characters,https://www.udemy.com/draw-cute-characters/,,55.0,4080,522,26,All Levels,2 hours,2013-10-01,Graphic Design,Draw Cute Cartoon Characters,2013,10,1,224400.0,35
1645,1182900,How to Create awesome Cinema-graph With Adobe Photoshop?,https://www.udemy.com/how-to-create-awesome-cinema-graph-with-adobe-photoshop/,,20.0,1602,8,16,Beginner Level,1 hour,2017-05-07,Graphic Design,Create awesome Cinemagraph Adobe Photoshop,2017,5,7,32040.0,56
1646,1178226,Learn to Create a Mandala with Adobe Illustrator,https://www.udemy.com/learn-to-create-a-mandala-with-adobe-illustrator/,,50.0,7,0,28,All Levels,4.5 hours,2017-04-24,Graphic Design,Learn Create Mandala Adobe Illustrator,2017,4,24,350.0,48
1647,1165268,15  Motion Graphic Elements in After Effect (Series 2),https://www.udemy.com/15-motion-graphic-elements-in-after-effect-series-2/,,30.0,8,0,20,Intermediate Level,3 hours,2017-04-11,Graphic Design,15 Motion Graphic Elements Effect Series 2,2017,4,11,240.0,54
1648,1133648,Fantasy map design,https://www.udemy.com/fantasy-map-design/,,30.0,7,2,18,All Levels,2.5 hours,2017-03-16,Graphic Design,Fantasy map design,2017,3,16,210.0,18
1649,471136,Creating 2D Game Assets,https://www.udemy.com/creating-2d-game-assets/,,25.0,57,0,12,All Levels,2 hours,2015-04-17,Graphic Design,Creating 2D Game Assets,2015,4,17,1425.0,23
1650,63712,create 9 professional logo design full version,https://www.udemy.com/create-9-professional-logo-design-full-version-beginner/,,35.0,91,3,34,All Levels,2 hours,2013-07-23,Graphic Design,create 9 professional logo design version,2013,7,23,3185.0,46
1651,1055424,Stencil - Simple Graphic Design For Entrepreneurs,https://www.udemy.com/stencil-graphic-design/,,95.0,11,0,10,All Levels,1 hour,2017-01-03,Graphic Design,Stencil  Simple Graphic Design Entrepreneurs,2017,1,3,1045.0,49
1652,843620,Learn Adobe InDesign from Scratch,https://www.udemy.com/learn-adobe-indesign-from-scratch/,,40.0,6,2,46,Beginner Level,4.5 hours,2016-06-20,Graphic Design,Learn Adobe InDesign Scratch,2016,6,20,240.0,33
1653,1153326,Getting the Life of an Instructional Designer,https://www.udemy.com/getting-the-life-of-an-instructional-designer/,,40.0,5,0,16,All Levels,1.5 hours,2017-05-01,Graphic Design,Getting Life Instructional Designer,2017,5,1,200.0,45
1654,551964,Drawing for All Levels: How to Design Cartoon Women,https://www.udemy.com/drawing-for-all-levels-how-to-design-cartoon-women/,,20.0,5,2,20,All Levels,1.5 hours,2015-07-14,Graphic Design,Drawing Levels Design Cartoon Women,2015,7,14,100.0,51
1655,1104858,Photoshop Tools 101,https://www.udemy.com/photoshoptools101/,,50.0,6,0,49,All Levels,3 hours,2017-05-01,Graphic Design,Photoshop Tools 101,2017,5,1,300.0,19
1656,517866,How to create gif animation in photoshop,https://www.udemy.com/how-to-create-gif-animation-in-photoshop/,,20.0,34,0,18,All Levels,1 hour,2015-06-02,Graphic Design,create gif animation photoshop,2015,6,2,680.0,40
1657,1036766,How to Color Comic Books... with a Mouse,https://www.udemy.com/how-to-color-comic-books-with-a-mouse/,,30.0,7,0,8,All Levels,2 hours,2017-01-03,Graphic Design,Color Comic Books Mouse,2017,1,3,210.0,40
1658,337072,Bestseller! Learn Photoshop in 1 Hour (No Experience Needed),https://www.udemy.com/learn-photoshop-in-one-hour-no-experience-needed/,,200.0,5471,72,39,Beginner Level,6.5 hours,2015-03-05,Graphic Design,Bestseller Learn Photoshop 1 Hour No Experience Needed,2015,3,5,1094200.0,60
1659,737642,How To Design A Fortune 500 Logo in Illustrator,https://www.udemy.com/logo-logo-design-logos-logo-maker-graphic-design-logo-creator/,,195.0,3599,43,72,Intermediate Level,5 hours,2016-01-24,Graphic Design,Design Fortune 500 Logo Illustrator,2016,1,24,701805.0,47
1660,520766,Canva : Graphic Design Theory Volume2,https://www.udemy.com/canva-course-graphic-design-theory-in-social-media-volume-2/,,200.0,4961,38,29,All Levels,2 hours,2015-06-20,Graphic Design,Canva  Graphic Design Theory Volume2,2015,6,20,992200.0,37
1661,757900,Canva : Book Cover Design,https://www.udemy.com/canva-book-cover-design/,,100.0,3377,20,15,Beginner Level,2 hours,2016-02-26,Graphic Design,Canva  Book Cover Design,2016,2,26,337700.0,25
1662,978576,The Complete Figure Drawing Course HD,https://www.udemy.com/the-complete-figure-drawing-course-hd/,,50.0,1323,136,225,Beginner Level,78.5 hours,2016-10-11,Graphic Design,Complete Figure Drawing Course HD,2016,10,11,66150.0,37
1663,961684,Mastering Logo Design - 20 Projects step-by-step,https://www.udemy.com/mastering-logo-designing-20-projects-step-by-step/,,200.0,2599,24,77,All Levels,7.5 hours,2016-09-25,Graphic Design,Mastering Logo Design  20 Projects stepbystep,2016,9,25,519800.0,48
1664,371490,Graphic Design: Create Animated GIF Ad Banners in Photoshop,https://www.udemy.com/create-cool-animated-gif-advertising-banners-with-photoshop/,,20.0,6612,44,20,All Levels,1 hour,2014-12-19,Graphic Design,Graphic Design Create Animated GIF Ad Banners Photoshop,2014,12,19,132240.0,59
